"","ID","Title","study.period","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type"
"1",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","DDE","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.03",NA,NA,"0.01","7.0000000000000007E-2","ppm",NA,"no",NA,NA
"2",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","DDD","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"3",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","DDT","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"4",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","b-HCH","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.02",NA,NA,"0.01","0.06","ppm",NA,"no",NA,NA
"5",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild",NA,"PCBs","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.02",NA,NA,"0.01","0.03","ppm",NA,"no",NA,NA
"6",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","a-HCH","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"7",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","d-HCH","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"8",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","Dieldrin","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"9",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","Lindane","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"10",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","Hexachlorobenzene","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"11",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","heptachlor epoxide (trans)","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"12",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Common Kestrel","Falco tinnunculus","wild","oxychlordane","organochlorine insecticides","eggs",NA,12,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"13",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","DDE","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.05",NA,NA,"0.03","0.11","ppm",NA,"no",NA,NA
"14",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","DDD","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"15",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","DDT","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"16",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","b-HCH","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.28000000000000003",NA,NA,"0.13","0.52","ppm",NA,"no",NA,NA
"17",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild",NA,"PCBs","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.03",NA,NA,"0.03","0.04","ppm",NA,"no",NA,NA
"18",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","a-HCH","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"ND","0.02","ppm",NA,"no",NA,NA
"19",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","d-HCH","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"ND","0.01","ppm",NA,"no",NA,NA
"20",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","Dieldrin","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"ND","0.03","ppm",NA,"no",NA,NA
"21",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","Lindane","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"22",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","Hexachlorobenzene","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"23",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","heptachlor epoxide (trans)","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"24",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Steppe Eagle","Aquila rapax","wild","oxychlordane","organochlorine insecticides","eggs",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"25",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","DDE","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.03",NA,NA,"0.03","0.04","ppm",NA,"no",NA,NA
"26",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","DDD","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"27",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","DDT","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"28",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","b-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"0.01","0.01","ppm",NA,"no",NA,NA
"29",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild",NA,"PCBs","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.02",NA,NA,"0.02","0.02","ppm",NA,"no",NA,NA
"30",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","a-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"31",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","d-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"32",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","Dieldrin","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"33",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","Lindane","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"34",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","Hexachlorobenzene","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"35",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","heptachlor epoxide (trans)","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"36",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Red-footed Falcon","Falco vespertinus","wild","oxychlordane","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"37",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","DDE","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.13",NA,NA,"7.0000000000000007E-2","0.26","ppm",NA,"no",NA,NA
"38",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","DDD","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"39",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","DDT","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"40",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","b-HCH","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.11",NA,NA,"7.0000000000000007E-2","0.26","ppm",NA,"no",NA,NA
"41",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild",NA,"PCBs","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.14000000000000001",NA,NA,"0.08","0.36","ppm",NA,"no",NA,NA
"42",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","a-HCH","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"43",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","d-HCH","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"44",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","Dieldrin","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"45",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","Lindane","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"46",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","Hexachlorobenzene","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"0.01","0.01","ppm",NA,"no",NA,NA
"47",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","heptachlor epoxide (trans)","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"48",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-legged Buzzard","Buteo rufinus","wild","oxychlordane","organochlorine insecticides","eggs",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"49",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","DDE","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.45",NA,NA,"0.38","0.54","ppm",NA,"no",NA,NA
"50",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","DDD","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.06",NA,NA,"0.06","0.06","ppm",NA,"no",NA,NA
"51",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","DDT","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.05",NA,NA,"0.03","0.08","ppm",NA,"no",NA,NA
"52",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","b-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.33",NA,NA,"0.27","0.41","ppm",NA,"no",NA,NA
"53",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild",NA,"PCBs","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.09",NA,NA,"0.08","0.1","ppm",NA,"no",NA,NA
"54",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","a-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.08","ppm",NA,"no",NA,NA
"55",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","d-HCH","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.02","ppm",NA,"no",NA,NA
"56",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","Dieldrin","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.01","ppm",NA,"no",NA,NA
"57",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","Lindane","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.03","ppm",NA,"no",NA,NA
"58",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","Hexachlorobenzene","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.01",NA,NA,"0.01","0.01","ppm",NA,"no",NA,NA
"59",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","heptachlor epoxide (trans)","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.09","ppm",NA,"no",NA,NA
"60",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Black Kite","Milvus migrans","wild","oxychlordane","organochlorine insecticides","eggs",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,NA,"ND","0.02","ppm",NA,"no",NA,NA
"61",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","DDE","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","7.0000000000000007E-2",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"62",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","DDD","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"63",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","DDT","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"64",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","b-HCH","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"65",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild",NA,"PCBs","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","0.04",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"66",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","a-HCH","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"67",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","d-HCH","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"68",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","Dieldrin","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
"69",89,"Organochlorine pesticides, PCBs and mercury in hawk, falcon, eagle and owl eggs from the Lipetsk, Voronezh, Novgorod and Saratov regions, Russia, 1992-1993","1992-1993","Russia","Long-eared Owl","Asio otus","wild","Lindane","organochlorine insecticides","eggs",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1","ND",NA,NA,NA,NA,"ppm",NA,"no",NA,NA
