,ID,Title,study.period,country,common_name,sci_name,subject.type,toxicant.specific,toxicant.group,sample.type,group,sample.size,exposed,proportion,Age.Class,Sex,concentration.level.estimate.type,concentration..ND.for.non.detects.,Detection.limit..if.reported.,SD.of.concentration,minimum,maximum,unit.of.measure,wet.dry.weight.,sublethal.effects.assessed.,sublethal.specific,sublethal.type
1182,131,MONITORING ORGANOCHLORINES IN,1987,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,6,NA,NA,SY,female,not specified,0.121,0.0005 mg/kg,5.10E-02,NA,NA,mg/kg,wet,no,NA,NA
1183,131,MONITORING ORGANOCHLORINES IN,1987,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,0.105,0.0005 mg/kg,0.06,NA,NA,mg/kg,wet,no,NA,NA
1184,131,MONITORING ORGANOCHLORINES IN,1987,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,6,NA,NA,HY,male,not specified,4.40E-02,0.0005 mg/kg,7.00E-03,NA,NA,mg/kg,wet,no,NA,NA
1185,131,MONITORING ORGANOCHLORINES IN,1987,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,3,NA,NA,SY,male,not specified,0.255,0.0005 mg/kg,0.109,NA,NA,mg/kg,wet,no,NA,NA
1186,131,MONITORING ORGANOCHLORINES IN,1987,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,4,NA,NA,ASY,male,not specified,0.151,0.0005 mg/kg,0.146,NA,NA,mg/kg,wet,no,NA,NA
1187,131,MONITORING ORGANOCHLORINES IN,1988,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,5,NA,NA,SY,female,not specified,9.50E-02,0.0005 mg/kg,3.30E-02,NA,NA,mg/kg,wet,no,NA,NA
1188,131,MONITORING ORGANOCHLORINES IN,1988,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,0.1,0.0005 mg/kg,5.50E-02,NA,NA,mg/kg,wet,no,NA,NA
1189,131,MONITORING ORGANOCHLORINES IN,1988,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,4,NA,NA,SY,male,not specified,0.193,0.0005 mg/kg,0.108,NA,NA,mg/kg,wet,no,NA,NA
1190,131,MONITORING ORGANOCHLORINES IN,1988,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,0.122,0.0005 mg/kg,4.40E-02,NA,NA,mg/kg,wet,no,NA,NA
1191,131,MONITORING ORGANOCHLORINES IN,1988,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,1.10E-02,0.0005 mg/kg,4.00E-03,NA,NA,mg/kg,wet,no,NA,NA
1192,131,MONITORING ORGANOCHLORINES IN,1988,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,5,NA,NA,SY,female,not specified,3.80E-02,0.0005 mg/kg,0.02,NA,NA,mg/kg,wet,no,NA,NA
1193,131,MONITORING ORGANOCHLORINES IN,1988,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,4.50E-02,0.0005 mg/kg,1.80E-02,NA,NA,mg/kg,wet,no,NA,NA
1194,131,MONITORING ORGANOCHLORINES IN,1988,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,5,NA,NA,HY,male,not specified,0.02,0.0005 mg/kg,9.00E-03,NA,NA,mg/kg,wet,no,NA,NA
1195,131,MONITORING ORGANOCHLORINES IN,1988,Canada,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Hawk Cliff,4,NA,NA,SY,male,not specified,4.60E-02,0.0005 mg/kg,1.40E-02,NA,NA,mg/kg,wet,no,NA,NA
1196,131,MONITORING ORGANOCHLORINES IN,1989,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,2.70E-02,0.0005 mg/kg,0.05,NA,NA,mg/kg,wet,no,NA,NA
1197,131,MONITORING ORGANOCHLORINES IN,1989,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,0.105,0.0005 mg/kg,5.40E-02,NA,NA,mg/kg,wet,no,NA,NA
1198,131,MONITORING ORGANOCHLORINES IN,1989,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,SY,male,not specified,0.138,0.0005 mg/kg,6.80E-02,NA,NA,mg/kg,wet,no,NA,NA
1199,131,MONITORING ORGANOCHLORINES IN,1989,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,0.125,0.0005 mg/kg,4.90E-02,NA,NA,mg/kg,wet,no,NA,NA
1200,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,4.30E-02,5.00E-03,0.039,NA,NA,mg/kg,wet,no,NA,NA
1201,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,1.00E-03,5.00E-03,0.001,NA,NA,mg/kg,wet,no,NA,NA
1202,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,4.00E-03,5.00E-03,0.004,NA,NA,mg/kg,wet,no,NA,NA
1203,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,5.00E-03,5.00E-03,0.005,NA,NA,mg/kg,wet,no,NA,NA
1204,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,3.00E-03,5.00E-03,0.002,NA,NA,mg/kg,wet,no,NA,NA
1205,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,4.00E-03,5.00E-03,0.002,NA,NA,mg/kg,wet,no,NA,NA
1206,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,NA,5.00E-03,NA,NA,NA,mg/kg,wet,no,NA,NA
1207,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1985,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,4,NA,NA,HY,female,arithmetic mean,4.80E-02,5.00E-03,0.025,NA,NA,mg/kg,wet,no,NA,NA
1208,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,0.21,NA,0.116,NA,NA,mg/kg,wet,no,NA,NA
1209,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,2.00E-03,NA,0.002,NA,NA,mg/kg,wet,no,NA,NA
1210,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,1.10E-02,NA,0.01,NA,NA,mg/kg,wet,no,NA,NA
1211,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,1.70E-02,NA,0.014,NA,NA,mg/kg,wet,no,NA,NA
1212,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,3.30E-02,NA,0.063,NA,NA,mg/kg,wet,no,NA,NA
1213,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,9.00E-03,NA,0.007,NA,NA,mg/kg,wet,no,NA,NA
1214,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,7.00E-03,NA,0.006,NA,NA,mg/kg,wet,no,NA,NA
1215,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,8,NA,NA,SY,female,arithmetic mean,4.40E-02,NA,0.034,NA,NA,mg/kg,wet,no,NA,NA
1216,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,0.212,NA,0.158,NA,NA,mg/kg,wet,no,NA,NA
1217,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,1.00E-03,NA,0.013,NA,NA,mg/kg,wet,no,NA,NA
1218,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,0.02,NA,0.017,NA,NA,mg/kg,wet,no,NA,NA
1219,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,1.30E-02,NA,0.009,NA,NA,mg/kg,wet,no,NA,NA
1220,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,1.40E-02,NA,0.015,NA,NA,mg/kg,wet,no,NA,NA
1221,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,0.01,NA,0.005,NA,NA,mg/kg,wet,no,NA,NA
1222,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,7.00E-03,NA,0.005,NA,NA,mg/kg,wet,no,NA,NA
1223,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,16,NA,NA,ASY,female,arithmetic mean,0.05,NA,0.032,NA,NA,mg/kg,wet,no,NA,NA
1224,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,0.254,NA,0.133,NA,NA,mg/kg,wet,no,NA,NA
1225,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,2.00E-03,NA,0.001,NA,NA,mg/kg,wet,no,NA,NA
1226,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,1.60E-02,NA,0.005,NA,NA,mg/kg,wet,no,NA,NA
1227,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,5.00E-03,NA,0.004,NA,NA,mg/kg,wet,no,NA,NA
1228,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,8.00E-03,NA,0.004,NA,NA,mg/kg,wet,no,NA,NA
1229,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,1.20E-02,NA,0.008,NA,NA,mg/kg,wet,no,NA,NA
1230,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,6.00E-03,NA,0.004,NA,NA,mg/kg,wet,no,NA,NA
1231,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,3,NA,NA,SY,male,arithmetic mean,0.117,NA,0.018,NA,NA,mg/kg,wet,no,NA,NA
1232,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,0.275,NA,0.035,NA,NA,mg/kg,wet,no,NA,NA
1233,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,2.00E-03,NA,0.002,NA,NA,mg/kg,wet,no,NA,NA
1234,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,3.90E-02,NA,0.038,NA,NA,mg/kg,wet,no,NA,NA
1235,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,0.01,NA,0.011,NA,NA,mg/kg,wet,no,NA,NA
1236,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,1.10E-02,NA,0.007,NA,NA,mg/kg,wet,no,NA,NA
1237,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,1.60E-02,NA,0.017,NA,NA,mg/kg,wet,no,NA,NA
1238,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,1.40E-02,NA,0.015,NA,NA,mg/kg,wet,no,NA,NA
1239,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,6,NA,NA,ASY,male,arithmetic mean,0.138,NA,0.03,NA,NA,mg/kg,wet,no,NA,NA
1240,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,0.159,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1241,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,1.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1242,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,2.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1243,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,7.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1244,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,3.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1245,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,4.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1246,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,3.00E-03,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1247,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1986,Canada,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,1,NA,NA,HY,male,arithmetic mean,1.70E-02,NA,NA,NA,NA,mg/kg,wet,no,NA,NA
1248,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,0.253,NA,0.15,NA,NA,mg/kg,wet,no,NA,NA
1249,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,2.10E-02,NA,0.028,NA,NA,mg/kg,wet,no,NA,NA
1250,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Mirex,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,2.90E-02,NA,0.023,NA,NA,mg/kg,wet,no,NA,NA
1251,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Dieldrin,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,2.50E-02,NA,0.01,NA,NA,mg/kg,wet,no,NA,NA
1252,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,heptachlor epoxide (trans),organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,4.20E-02,NA,0.046,NA,NA,mg/kg,wet,no,NA,NA
1253,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,oxychlordane,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,1.50E-02,NA,0.005,NA,NA,mg/kg,wet,no,NA,NA
1254,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Nonachlor,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,1.50E-02,NA,0.008,NA,NA,mg/kg,wet,no,NA,NA
1255,131,MONITORING ORGANOCHLORINES IN BLOOD OF SHARP-SHINNED HAWKS (ACCIPITER-STRIATUS) MIGRATING THROUGH THE GREAT-LAKES,1987,United States of America,Sharp-shinned Hawk,Accipiter striatus,wild,Total PCBs,organochlorine insecticides,blood,NA,6,NA,NA,SY,female,arithmetic mean,3.90E-02,NA,0.017,NA,NA,mg/kg,wet,no,NA,NA
